1	192.168.96.1	admin1	九级心震	33	2023-12-22 00:42:57	2023-12-22 00:43:31	5
1	192.168.96.1	admin1	九级心震	80	2023-12-22 00:43:54	2023-12-22 00:45:14	5
1	192.168.96.1	admin1	九级心震	49	2023-12-22 00:45:33	2023-12-22 00:46:22	5
1	192.168.96.1	admin1	九级心震	82	2023-12-22 00:46:41	2023-12-22 00:48:03	5
1	192.168.96.1	admin1	九级心震	19	2023-12-22 00:48:22	2023-12-22 00:48:41	5
1	192.168.96.1	admin1	九级心震	43	2023-12-22 00:49:05	2023-12-22 00:49:48	5
1	192.168.96.1	admin1	九级心震	63	2023-12-22 00:50:08	2023-12-22 00:51:11	5
1	192.168.96.1	admin1	九级心震	468	2023-12-22 00:51:14	2023-12-22 00:59:02	5
1	192.168.96.1	admin1	九级心震	8	2023-12-22 00:59:22	2023-12-22 00:59:31	5
1	192.168.96.1	admin1	ddmir4	237	2023-12-22 00:59:35	2023-12-22 01:03:32	5
1	192.168.96.1	admin1	ddmir4	328	2023-12-22 01:04:02	2023-12-22 01:09:31	5
1	192.168.96.1	admin1	ddmir4	11	2023-12-22 01:10:00	2023-12-22 01:10:11	5
1	192.168.96.1	admin1	ddmir4	64	2023-12-22 01:11:08	2023-12-22 01:12:12	5
1	192.168.96.1	admin1	ddmir4	371	2023-12-22 01:12:42	2023-12-22 01:18:53	5
1	192.168.96.1	admin1	ddmir4	118	2023-12-22 01:19:16	2023-12-22 01:21:14	5
1	192.168.96.1	admin1	ddmir4	329	2023-12-22 01:21:46	2023-12-22 01:27:15	5
1	192.168.96.1	admin1	ddmir4	83	2023-12-22 01:27:45	2023-12-22 01:29:08	5
1	192.168.96.1	admin1	ddmir4	136	2023-12-22 01:29:37	2023-12-22 01:31:53	5
1	192.168.96.1	admin1	ddmir4	97	2023-12-22 01:32:27	2023-12-22 01:34:04	5
1	192.168.96.1	admin1	ddmir4	107	2023-12-22 01:34:34	2023-12-22 01:36:21	5
1	192.168.96.1	admin1	ddmir4	42	2023-12-22 01:36:58	2023-12-22 01:37:40	5
1	192.168.96.1	admin1	ddmir4	144	2023-12-22 01:38:09	2023-12-22 01:40:33	5
1	192.168.96.1	admin1	ddmir4	175	2023-12-22 01:41:04	2023-12-22 01:43:59	5
1	192.168.96.1	admin1	ddmir4	100	2023-12-22 01:44:30	2023-12-22 01:46:10	5
1	192.168.96.1	admin1	ddmir4	133	2023-12-22 01:46:40	2023-12-22 01:48:53	5
1	192.168.96.1	admin1	ddmir4	93	2023-12-22 01:49:14	2023-12-22 01:50:48	5
1	192.168.96.1	admin1	ddmir4	68	2023-12-22 01:51:09	2023-12-22 01:52:17	5
1	192.168.96.1	admin1	ddmir4	241	2023-12-22 01:52:40	2023-12-22 01:56:42	5
1	192.168.96.1	admin1	ddmir3	60	2023-12-22 01:56:45	2023-12-22 01:57:45	5
1	192.168.96.1	admin1	ddmir3	579	2023-12-22 01:58:13	2023-12-22 02:07:52	5
1	192.168.96.1	admin1	ddmir3	51	2023-12-22 02:08:21	2023-12-22 02:09:13	5
1	192.168.96.1	admin1	ddmir3	320	2023-12-22 22:28:20	2023-12-22 22:33:40	5
1	192.168.96.1	admin1	ddmir4	339	2023-12-22 22:40:12	2023-12-22 22:45:51	5
1	192.168.96.1	admin1	ddmir4	83	2023-12-22 22:45:53	2023-12-22 22:47:17	5
