;引擎插件禁止物品配置文件
;物品名称	丢弃	交易	存仓	修理	掉落提示	开宝箱提示	永不暴出	挖取提示
飞升觉醒卷轴.血防	0	0	0	0	0	0	0	0	0	0	0	0	0
飞升觉醒卷轴.召唤	0	0	0	0	0	0	0	0	0	0	0	0	0
夺宝宝箱	0	1	1	1	0	0	0	0	1	0	1	1	0
夺宝胜利宝箱	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
攻击宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
道术宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
生命宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
切割宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
破甲宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
反伤宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv1	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv2	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv3	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv4	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv5	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv6	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv7	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv8	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv9	0	0	0	0	0	0	0	0	0	0	0	0	0
增伤宝石Lv10	0	0	0	0	0	0	0	0	0	0	0	0	0
1级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
2级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
3级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
4级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
5级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
6级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
7级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
8级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
9级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
10级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
1级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
2级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
3级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
4级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
5级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
6级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
7级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
8级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
9级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
10级备用宝石	0	0	0	0	0	0	0	0	0	0	0	0	0
打孔金锥	0	0	0	0	0	0	0	0	0	0	0	0	0
一孔摘除水晶	0	0	0	0	0	0	0	0	0	0	0	0	0
二孔摘除水晶	0	0	0	0	0	0	0	0	0	0	0	0	0
三孔摘除水晶	0	0	0	0	0	0	0	0	0	0	0	0	0
四孔摘除水晶	0	0	0	0	0	0	0	0	0	0	0	0	0
五孔摘除水晶	0	0	0	0	0	0	0	0	0	0	0	0	0
刺杀剑法	0	0	0	0	0	0	0	0	0	0	0	0	0
半月弯刀	0	0	0	0	0	0	0	0	0	0	0	0	0
烈火剑法	0	0	0	0	0	0	0	0	0	0	0	0	0
野蛮冲撞	0	0	0	0	0	0	0	0	0	0	0	0	0
逐日剑法	0	0	0	0	0	0	0	0	0	0	0	0	0
开天斩	0	0	0	0	0	0	0	0	0	0	0	0	0
十步一杀	0	0	0	0	0	0	0	0	0	0	0	0	0
擒龙手	0	0	0	0	0	0	0	0	0	0	0	0	0
战士盾	0	0	0	0	0	0	0	0	0	0	0	0	0
大火球术	0	0	0	0	0	0	0	0	0	0	0	0	0
雷电术	0	0	0	0	0	0	0	0	0	0	0	0	0
群体雷电术	0	0	0	0	0	0	0	0	0	0	0	0	0
抗拒火环	0	0	0	0	0	0	0	0	0	0	0	0	0
地狱雷光	0	0	0	0	0	0	0	0	0	0	0	0	0
火墙	0	0	0	0	0	0	0	0	0	0	0	0	0
冰咆哮	0	0	0	0	0	0	0	0	0	0	0	0	0
魔法盾	0	0	0	0	0	0	0	0	0	0	0	0	0
灵魂火符	0	0	0	0	0	0	0	0	0	0	0	0	0
施毒术	0	0	0	0	0	0	0	0	0	0	0	0	0
群体施毒术	0	0	0	0	0	0	0	0	0	0	0	0	0
治疗术	0	0	0	0	0	0	0	0	0	0	0	0	0
群体治疗术	0	0	0	0	0	0	0	0	0	0	0	0	0
精神力战法	0	0	0	0	0	0	0	0	0	0	0	0	0
神圣战甲术	0	0	0	0	0	0	0	0	0	0	0	0	0
隐身术	0	0	0	0	0	0	0	0	0	0	0	0	0
群体隐身术	0	0	0	0	0	0	0	0	0	0	0	0	0
召唤骷髅	0	0	0	0	0	0	0	0	0	0	0	0	0
召唤月灵	0	0	0	0	0	0	0	0	0	0	0	0	0
召唤神兽	0	0	0	0	0	0	0	0	0	0	0	0	0
召唤圣兽	0	0	0	0	0	0	0	0	0	0	0	0	0
圣言术	0	0	0	0	0	0	0	0	0	0	0	0	0
困魔咒	0	0	0	0	0	0	0	0	0	0	0	0	0
诱惑之光	0	0	0	0	0	0	0	0	0	0	0	0	0
分身术	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
备用	0	0	0	0	0	0	0	0	0	0	0	0	0
---------	0	0	0	0	0	0	0	0	0	0	0	0	0
木棍	0	0	0	0	0	0	0	0	0	0	0	0	0
乌木剑	0	0	0	0	0	0	0	0	0	0	0	0	0
匕首	0	0	0	0	0	0	0	0	0	0	0	0	0
短剑	0	0	0	0	0	0	0	0	0	0	0	0	0
铁剑	0	0	0	0	0	0	0	0	0	0	0	0	0
青铜斧	0	0	0	0	0	0	0	0	0	0	0	0	0
青铜剑	0	0	0	0	0	0	0	0	0	0	0	0	0
法杖	0	0	0	0	0	0	0	0	0	0	0	0	0
海魂	0	0	0	0	0	0	0	0	0	0	0	0	0
偃月	0	0	0	0	0	0	0	0	0	0	0	0	0
修罗	0	0	0	0	0	0	0	0	0	0	0	0	0
凌霜	0	0	0	0	0	0	0	0	0	0	0	0	0
斩马刀	0	0	0	0	0	0	0	0	0	0	0	0	0
凌风	0	0	0	0	0	0	0	0	0	0	0	0	0
八荒	0	0	0	0	0	0	0	0	0	0	0	0	0
半月	0	0	0	0	0	0	0	0	0	0	0	0	0
降魔	0	0	0	0	0	0	0	0	0	0	0	0	0
银蛇	0	0	0	0	0	0	0	0	0	0	0	0	0
炼狱	0	0	0	0	0	0	0	0	0	0	0	0	0
井中月	0	0	0	0	0	0	0	0	0	0	0	0	0
祈祷之刃	0	0	0	0	0	0	0	0	0	0	0	0	0
命运之刃	0	0	0	0	0	0	0	0	0	0	0	0	0
无极棍	0	0	0	0	0	0	0	0	0	0	0	0	0
龙纹	0	0	0	0	0	0	0	0	0	0	0	0	0
骨玉	0	0	0	0	0	0	0	0	0	0	0	0	0
裁决	0	0	0	0	0	0	0	0	0	0	0	0	0
嗜魂法杖	0	0	0	0	0	0	0	0	0	0	0	0	0
逍遥扇	0	0	0	0	0	0	0	0	0	0	0	0	0
屠龙	0	0	0	0	0	0	0	0	0	0	0	0	0
血饮	0	0	0	0	0	0	0	0	0	0	0	0	0
龙牙	0	0	0	0	0	0	0	0	0	0	0	0	0
怒斩	0	0	0	0	0	0	0	0	0	0	0	0	0
开天	0	0	0	0	0	0	0	0	0	0	0	0	0
玄天	0	0	0	0	0	0	0	0	0	0	0	0	0
镇天	0	0	0	0	0	0	0	0	0	0	0	0	0
火龙神剑	0	0	0	0	0	0	0	0	0	0	0	0	0
王者道剑	0	0	0	0	0	0	0	0	0	0	0	0	0
王者法杖	0	0	0	0	0	0	0	0	0	0	0	0	0
王者之刃	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月道扇	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月法杖	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月神剑	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金魔杖	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金银蛇	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金炼狱	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金井中月	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金无极棍	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金龙纹	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金骨玉	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金裁决	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金嗜魂法杖	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金逍遥扇	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金屠龙	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金血饮	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金龙牙	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金怒斩	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金开天	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金玄天	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金镇天	0	0	0	0	0	0	0	0	0	0	0	0	0
赤血	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金赤血	0	0	0	0	0	0	0	0	0	0	0	0	0
白花	0	0	0	0	0	0	0	0	0	0	0	0	0
红花	0	0	0	0	0	0	0	0	0	0	0	0	0
---------	0	0	0	0	0	0	0	0	0	0	0	0	0
布甲	0	0	0	0	0	0	0	0	0	0	0	0	0
布衣	0	0	0	0	0	0	0	0	0	0	0	0	0
轻型战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
轻型战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
重型战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
重型战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
魔力战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
魔力战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
灵魂战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
灵魂战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
天尊战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
天尊战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
天魔战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
天魔战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
法神战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
法神战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
凤天战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
凤天战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
光芒战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
光芒战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
烈焰战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
烈焰战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
雷霆战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
雷霆战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
火龙战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
火龙战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
逆火战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
逆火战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
通云战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
通云战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
狂雷战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
狂雷战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天尊战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天尊战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天魔战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天魔战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金法神战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金法神战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金凤天战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金凤天战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金光芒战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金光芒战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金烈焰战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金烈焰战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金雷霆战甲	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金雷霆战衣	0	0	0	0	0	0	0	0	0	0	0	0	0
---------	0	0	0	0	0	0	0	0	0	0	0	0	0
重型头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
魔力头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
灵魂头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
天尊头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
天魔头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
法神头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
凤天头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
光芒头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
烈焰头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
雷霆头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
火龙头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
逆火头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
通云头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
狂雷头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
皓月头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天尊头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金天魔头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金法神头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金凤天头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金光芒头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金烈焰头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
黄金雷霆头盔	0	0	0	0	0	0	0	0	0	0	0	0	0
---------	0	0	0	0	0	0	0	0	0	0	0	0	0
重型项链	0	0	0	0	0	0	0	0	0	0	0	0	0
魔力项链	0	0	0	0	0	0	0	0	0	0	0	0	0
灵魂项链	0	0	0	0	0	0	0	0	0	0	0	0	0
